InChI_Key,set,smiles,molecule_chembl_id,molwt,scf,id,ina_dir
SZDGAPWYJPRMQH-OAYJICASSA-N,PubChem,O=C(O)C1[C@H]2C(=O)N(C3CCCC3)C[C@]23C=C[C@H]1O3,not found,263.29299999999995,CC(C)C1C2CCC3(C2)CC(C2CCCC2)C(C)C13,DCM-38277,/tmp/temp/ina_vdni7tn2
WZJUNFWYHADVEX-UHFFFAOYSA-N,PubChem,Cc1noc(C)c1-c1ccc(C(=O)NCc2ccccc2)c2occc12,CHEMBL2356612,346.386,CC(CCC1CCCCC1)C1CCC(C2C(C)CCC2C)C2CCCC12,DCM-41485,/tmp/temp/ina_vdni7tn2
UFGWYXCIRZSPDF-UHFFFAOYSA-N,PubChem,O=C(NNc1cc(Cl)cc(Cl)c1)C1CCC1,CHEMBL1605002,259.136,CC1CC(C)CC(CCC(C)C2CCC2)C1,DCM-4615,/tmp/temp/ina_vdni7tn2
AGRNHDHLGVWTAV-UHFFFAOYSA-N,Novartis,CCOc1ccc(S(=O)(=O)N(CC(=O)NCCOC)c2ccc(C)cc2)cc1,not found,406.5040000000002,CCCCCC(C)CC(C1CCC(C)CC1)C(C)(C)C1CCC(CCC)CC1,DCM-119518,/tmp/temp/ina_vdni7tn2
CKIZZEFLFWBEQB-UHFFFAOYSA-N,PubChem,O=C(OCc1c(-c2ccccc2)ncc2ccccc12)c1ccccc1C(F)(F)F,CHEMBL1716290,407.3910000000001,CC(CCC1C2CCCCC2CCC1C1CCCCC1)C1CCCCC1C(C)(C)C,DCM-87794,/tmp/temp/ina_vdni7tn2
XAQLWIQXBRJVBR-UHFFFAOYSA-N,PubChem,COc1ccc(S(=O)(=O)NC2CCCC2)c(OC)c1,CHEMBL1312455,285.36499999999995,CCC1CCC(C(C)(C)CC2CCCC2)C(CC)C1,DCM-22624,/tmp/temp/ina_vdni7tn2
FXOZDKFILJWIOD-UHFFFAOYSA-N,Novartis,COc1cccc(CN2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)c1,not found,341.4110000000001,CCC1CCCC(CC2CCC(CC3CCCC(C(C)C)C3)CC2)C1,DCM-118200,/tmp/temp/ina_vdni7tn2
HEOWJABQQVLAIG-UHFFFAOYSA-N,PubChem,Cc1cccc(C)c1NC(=O)C1CCCN1C(=O)NCc1ccccc1,CHEMBL1326827,351.45,CC1CCCC(C)C1CC(C)C1CCCC1C(C)CCC1CCCCC1,DCM-99554,/tmp/temp/ina_vdni7tn2
GIZKYULOYAKGDN-UONOGXRCSA-N,PubChem,COCCN1C[C@@H](CO)O[C@@H](n2cnc3c(N4CCOCC4)ncnc32)C1,CHEMBL2143410,378.43300000000016,CCCCC1CC(CC)CC(C2CCC3C(C4CCCCC4)CCCC23)C1,DCM-111894,/tmp/temp/ina_vdni7tn2
ONEZDSQNKWYKMJ-UHFFFAOYSA-O,PubChem,CN(C)c1cc[n+](CC(=O)Nc2ccccc2C(F)(F)F)cc1,CHEMBL1740469,324.326,CC(CC1CCC(C(C)C)CC1)CC1CCCCC1C(C)(C)C,DCM-102786,/tmp/temp/ina_vdni7tn2
DYFQNZCRHOVVKV-ZDUSSCGKSA-N,PubChem,CCOC(=O)[C@@H]1CSCCS(=O)(=O)N1Cc1ccccc1Br,CHEMBL1882381,408.3390000000002,CCCC(C)C1CCCCC(C)(C)C1CC1CCCCC1C,DCM-17474,/tmp/temp/ina_vdni7tn2
XHHLFHHRICADPV-UHFFFAOYSA-N,PubChem,Cc1ccc(Cc2c(-c3ccc(C#N)cc3)nc3c(C)cc(Br)cn23)cc1,CHEMBL2361549,416.3220000000002,CCC1CCC(C2CC3C(C)CC(C)CC3C2CC2CCC(C)CC2)CC1,DCM-80842,/tmp/temp/ina_vdni7tn2
UAKQHTDVMOZOPE-UHFFFAOYSA-N,PubChem,Cn1c(N)c(C(=O)COC(=O)Cc2ccc(Br)cc2)c(=O)n(C)c1=O,CHEMBL1879751,410.2240000000001,CC1CCC(CC(C)CCC(C)C2C(C)C(C)C(C)C(C)C2C)CC1,DCM-43711,/tmp/temp/ina_vdni7tn2
NSZGNKGRGRLCSP-UHFFFAOYSA-N,PubChem,CCCN(C(=O)CSc1nc2n(-c3ccccc3)[nH]cc-2c(=O)n1)C1CCS(=O)(=O)C1,not found,461.5690000000002,CCCC(C(C)CCC1CC(C)C2CCC(C3CCCCC3)C2C1)C1CCC(C)(C)C1,DCM-61275,/tmp/temp/ina_vdni7tn2
VFJIWQYERZPWPH-UHFFFAOYSA-N,PubChem,CC1CCCCC12NC(=O)N(CC(=O)Nc1sccc1C(N)=O)C2=O,CHEMBL1874806,364.4270000000002,CC(CC1CCCC1C(C)C)CC1C(C)CC2(CCCCC2C)C1C,DCM-62945,/tmp/temp/ina_vdni7tn2
NOHIGAPIAVRHRP-UHFFFAOYSA-N,both,CC(=O)Nc1ccc(S(=O)(=O)NCc2csc(-c3cccnc3)n2)cc1,CHEMBL1405462,388.4740000000001,CC(C)CC1CCC(C(C)(C)CCC2CCC(C3CCCCC3)C2)CC1,DCM-2125,/tmp/temp/ina_vdni7tn2
RNUIRLDCDAPOIR-UHFFFAOYSA-N,PubChem,CCOC(=O)c1c(NCC2CCCO2)c2ccccc2[nH]c1=O,CHEMBL1451383,316.35700000000014,CCCC(C)C1C(C)CC2CCCCC2C1CCC1CCCC1,DCM-22240,/tmp/temp/ina_vdni7tn2
HOBCBJIZIYKJID-UHFFFAOYSA-N,PubChem,NC(=S)c1csc(CCNC(=O)c2ccccc2)n1,not found,291.40099999999995,CC(C)C1CCC(CCCC(C)C2CCCCC2)C1,DCM-21758,/tmp/temp/ina_vdni7tn2
GKWUVVYKPBBMCZ-UHFFFAOYSA-N,PubChem,COc1ccc(C(=O)N2CCCC(CCC(=O)N3CCN(c4ccccn4)CC3)C2)cc1,CHEMBL1577542,436.55600000000027,CCC1CCC(C(C)C2CCCC(CCC(C)C3CCC(C4CCCCC4)CC3)C2)CC1,DCM-32629,/tmp/temp/ina_vdni7tn2
ICJHACYZBDPMJC-CHHVJCJISA-N,PubChem,CCn1cc(/C=N\NC(=O)c2ccc(Cl)cc2)cn1,CHEMBL3213872,276.7270000000001,CCC1CCC(CCCC(C)C2CCC(C)CC2)C1,DCM-14532,/tmp/temp/ina_vdni7tn2
XXJXUVGHIHLULG-SOFGYWHQSA-N,PubChem,O=C(O)/C(=C\c1ccco1)NC(=O)c1ccc(Br)o1,CHEMBL1699226,326.10200000000003,CC1CCC(C(C)CC(CC2CCCC2)C(C)C)C1,DCM-42565,/tmp/temp/ina_vdni7tn2
ININPHVAEZMQIM-WSDLNYQXSA-N,PubChem,CC(/C=N/NC(=O)c1nnn(-c2nonc2N)c1CN1CCCCC1)c1ccccc1,CHEMBL3184648,423.48100000000034,CC1CCCC1C1CCC(C(C)CCCC(C)C2CCCCC2)C1CC1CCCCC1,DCM-101550,/tmp/temp/ina_vdni7tn2
UBTSHEROONDURQ-UHFFFAOYSA-N,PubChem,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1ccc2ccccc2n1,CHEMBL1558608,369.4460000000001,CC(CC1CC(C(C)(C)C(C)C)CCC1C)C1CCC2CCCCC2C1,DCM-21355,/tmp/temp/ina_vdni7tn2
RHXHADRJPOFXHG-BPXKWBHBSA-N,PubChem,COCc1ccc([C@@H]2C[C@H]3CN(Cc4cccc(Cl)c4)C(=O)[C@]34CCCN24)o1,CHEMBL1429674,400.9060000000003,CCCC1CCC(C2CC3CC(CC4CCCC(C)C4)C(C)C34CCCC24)C1,DCM-15621,/tmp/temp/ina_vdni7tn2
GYJOBKKWZQDYIT-UHFFFAOYSA-N,PubChem,CCCCOC(=O)C1CCCC(C(=O)OCCCC)N1,CHEMBL1740314,285.384,CCCCCC(C)C1CCCC(C(C)CCCCC)C1,DCM-30668,/tmp/temp/ina_vdni7tn2
LDDOQTOXUACZSY-UHFFFAOYSA-N,PubChem,Cn1nc(C(C)(C)C)cc1N1C(=O)CCC1(C)C(=O)NC1CCCC1,CHEMBL1905707,346.47500000000014,CC1CC(C(C)(C)C)CC1C1C(C)CCC1(C)C(C)CC1CCCC1,DCM-112120,/tmp/temp/ina_vdni7tn2
LXWIOYNCLXWINJ-WAYWQWQTSA-N,PubChem,CCCCC(=O)N1C/C=C\C(c2ccc(OC)cc2)N(Cc2ccc(F)cc2)C(=O)C1,CHEMBL1386449,424.5160000000004,CCCCC(C)C1CCCC(C2CCC(CC)CC2)C(CC2CCC(C)CC2)C(C)C1,DCM-47531,/tmp/temp/ina_vdni7tn2
JHXURVNLFHLPRT-UHFFFAOYSA-N,PubChem,O=S1(=O)CC(N2CCCC2)CN1Cc1ccc(F)cc1,not found,298.3829999999999,CC1CCC(CC2CC(C3CCCC3)CC2(C)C)CC1,DCM-10082,/tmp/temp/ina_vdni7tn2
UFAKLJMFZHFPSG-UHFFFAOYSA-N,PubChem,Cc1cc(C)c(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCCC2=CCCCC2)c(C)c1,CHEMBL1381828,477.6270000000004,CC1CC(C)C(C(C)(C)C2CCCCC2CCC(C)C(C)CCCC2CCCCC2)C(C)C1,DCM-100095,/tmp/temp/ina_vdni7tn2
BMZGAYTYBJJVBW-UHFFFAOYSA-N,both,Cc1ccc(-n2c(C)nc3ncnc(-c4ccccc4)c32)cc1,CHEMBL1505484,300.36500000000007,CC1CCC(C2C(C)CC3CCCC(C4CCCCC4)C32)CC1,DCM-980,/tmp/temp/ina_vdni7tn2
VQGFLDTZOXLYDR-UHFFFAOYSA-N,PubChem,CCN1CCN(C(=S)NCC(C)C)CC1,CHEMBL1625283,229.393,CCC1CCC(C(C)CCC(C)C)CC1,DCM-62508,/tmp/temp/ina_vdni7tn2
ZWAMMXJTFVMUQE-AUEPDCJTSA-N,PubChem,COC(=O)Cn1cc(/C=N/NC(=O)c2ccc(C#N)cc2F)c2ccccc21,CHEMBL3195098,378.3630000000001,CCC(C)CC1CC(CCCC(C)C2CCC(CC)CC2C)C2CCCCC12,DCM-15300,/tmp/temp/ina_vdni7tn2
YOXUCAFQYPBCCT-UHFFFAOYSA-N,PubChem,CCCCOc1ccc(C(=O)NCC(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,CHEMBL1714465,413.4740000000003,CCCCCC1CCC(C(C)CCC(C)C2CCC(C(C)C3CCCC3)CC2)CC1,DCM-16938,/tmp/temp/ina_vdni7tn2
PEFGTWNVPWGPEY-UHFFFAOYSA-N,PubChem,CCCC[P+]([O-])(CCCC)Cc1ccccc1,CHEMBL1559833,252.338,CCCCC(C)(CCCC)CC1CCCCC1,DCM-43319,/tmp/temp/ina_vdni7tn2
AETFASJTVVOLBN-UHFFFAOYSA-N,PubChem,O=C(c1ccco1)N1CCN(C2CN(Cc3cn(Cc4ccccc4C(F)(F)F)nn3)S(=O)(=O)C2)CC1,CHEMBL1895214,538.5520000000002,CC(C1CCCC1)C1CCC(C2CC(CC3CCC(CC4CCCCC4C(C)(C)C)C3)C(C)(C)C2)CC1,DCM-80874,/tmp/temp/ina_vdni7tn2
OFPWIKXAQKSKPL-UHFFFAOYSA-N,PubChem,NNC(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,CHEMBL1865352,317.79799999999994,CCC(C)C1CCC(C(C)(C)C2CCC(C)CC2)CC1,DCM-104664,/tmp/temp/ina_vdni7tn2
WUIZSOOPVQCVMT-UHFFFAOYSA-N,PubChem,CCN(CC)CCNC(=O)NC(=O)c1ccc(Cl)cc1,CHEMBL1560611,297.786,CCC(CC)CCCC(C)CC(C)C1CCC(C)CC1,DCM-27567,/tmp/temp/ina_vdni7tn2
YXZYPLOBUZIOSO-UHFFFAOYSA-N,PubChem,CC(C)NC(=O)CN(Cc1ccccc1)S(=O)(=O)c1ccccc1,CHEMBL1884578,346.45200000000006,CC(C)CC(C)CC(CC1CCCCC1)C(C)(C)C1CCCCC1,DCM-44876,/tmp/temp/ina_vdni7tn2
DUFAORZTGORJPD-UHFFFAOYSA-N,PubChem,Cc1noc(C)c1-c1ccc(C(=O)NCCC(F)(F)F)c2occc12,CHEMBL2355639,352.31200000000007,CC(CCCC(C)(C)C)C1CCC(C2C(C)CCC2C)C2CCCC12,DCM-41488,/tmp/temp/ina_vdni7tn2
UWQCYMYNOXIFCJ-UHFFFAOYSA-N,PubChem,CCCN1Cc2cccc(C(=O)NC(CC(=O)OCC)c3ccc(OCC)c(OC)c3)c2C1=O,CHEMBL1331698,468.5500000000004,CCCC(C)CC(CC(C)C1CCCC2CC(CCC)C(C)C21)C1CCC(CCC)C(CC)C1,DCM-39420,/tmp/temp/ina_vdni7tn2
KTTSGTUWNHQYGX-UHFFFAOYSA-N,PubChem,O=C(NCCC1CCCCN1S(=O)(=O)c1ccc(F)cc1)C(=O)NC1CCCC1,CHEMBL1567554,425.5260000000002,CC1CCC(C(C)(C)C2CCCCC2CCCC(C)C(C)CC2CCCC2)CC1,DCM-39957,/tmp/temp/ina_vdni7tn2
XKYTXEYXDJWAIM-UHFFFAOYSA-N,PubChem,COc1ccc(-c2noc(N3CCC(C(=O)Nc4cc(OC)ccc4OC)CC3)n2)cc1,CHEMBL1715975,438.48400000000015,CCC1CCC(C2CCC(C3CCC(C(C)CC4CC(CC)CCC4CC)CC3)C2)CC1,DCM-87115,/tmp/temp/ina_vdni7tn2
XXOLOJZFFBYCAV-UHFFFAOYSA-N,PubChem,O=C(O)CC1SC(=O)N(CC(=O)c2ccccc2)C1=O,CHEMBL1889611,293.30000000000007,CC(C)CC1CC(C)C(CC(C)C2CCCCC2)C1C,DCM-99403,/tmp/temp/ina_vdni7tn2
ILIRVBRVPBZLFA-UHFFFAOYSA-N,PubChem,COc1ccc(CNC(=O)C(C)Sc2ccc(C)cc2)cc1,CHEMBL1444543,315.43800000000005,CCC1CCC(CCC(C)C(C)CC2CCC(C)CC2)CC1,DCM-99063,/tmp/temp/ina_vdni7tn2
SCIHPKPHSBPEMB-UHFFFAOYSA-N,Novartis,COc1ccccc1NC(=O)OCCCl,not found,229.66299999999995,CCCCC(C)CC1CCCCC1CC,DCM-114875,/tmp/temp/ina_vdni7tn2
NDNRBYMSSWWSRE-UHFFFAOYSA-N,PubChem,CCOC(=O)C1=CCN(S(=O)(=O)c2cccc(Cl)c2)C1c1ccc(Br)cc1,CHEMBL1878336,470.7720000000002,CCCC(C)C1CCC(C(C)(C)C2CCCC(C)C2)C1C1CCC(C)CC1,DCM-104284,/tmp/temp/ina_vdni7tn2
HNCOJCVGVPJILI-UHFFFAOYSA-N,PubChem,CC(=O)c1c(OC(=O)c2ccccc2Br)ccc2c(C)cc(=O)oc12,CHEMBL1304413,401.21200000000016,CC1CC(C)C2CCC(CC(C)C3CCCCC3C)C(C(C)C)C2C1,DCM-3467,/tmp/temp/ina_vdni7tn2
ZXEJZKIAJOBVKK-UHFFFAOYSA-N,PubChem,Cn1cc(Br)c(C(=O)NNC(=O)Nc2ccccc2C(F)(F)F)n1,CHEMBL1501775,406.1620000000001,CC(CCC(C)C1CC(C)CC1C)CC1CCCCC1C(C)(C)C,DCM-36558,/tmp/temp/ina_vdni7tn2
YQEFTPLHTBWGHM-UHFFFAOYSA-N,PubChem,Cc1ccc(OCC(=O)N2CC(C)OC(C)C2)c([N+](=O)[O-])n1,CHEMBL1466888,309.322,CC1CC(C)CC(C(C)CCC2CCC(C)CC2C(C)C)C1,DCM-53092,/tmp/temp/ina_vdni7tn2
LRTQOOWASDPLSM-UHFFFAOYSA-N,PubChem,C=CCn1c(C)nnc1SCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,CHEMBL1892521,421.5480000000002,CCCC1C(C)CCC1CCC(C)C1CCC(C(C)(C)C2CCCCC2)CC1,DCM-51654,/tmp/temp/ina_vdni7tn2
ZFBBJAVGTGFCKL-UHFFFAOYSA-N,PubChem,COc1cccc(OC)c1C(=O)Nc1ccccc1N1CCCC1,CHEMBL1375323,326.396,CCC1CCCC(CC)C1C(C)CC1CCCCC1C1CCCC1,DCM-19019,/tmp/temp/ina_vdni7tn2
WZFLUSBFBJCNPN-UHFFFAOYSA-N,PubChem,CC(C)N1C(=O)C(=O)N(CC(=O)N2c3ccccc3CC2C)C1=O,CHEMBL2142855,329.35600000000005,CC(C)C1C(C)C(C)C(CC(C)C2C(C)CC3CCCCC32)C1C,DCM-102180,/tmp/temp/ina_vdni7tn2
NHXRGTDRWKDGHA-UHFFFAOYSA-N,PubChem,Cc1ccc(C(=O)N(CCc2ccccc2)Cc2ccccc2)cc1S(=O)(=O)N1CCOCC1,CHEMBL1714366,478.6140000000002,CC1CCC(C(C)C(CCC2CCCCC2)CC2CCCCC2)CC1C(C)(C)C1CCCCC1,DCM-56494,/tmp/temp/ina_vdni7tn2
HWTUDZQYNPZAHJ-UHFFFAOYSA-N,PubChem,C=CCn1c(NCCOC)nc2c1c(=O)n(C)c(=O)n2C,CHEMBL1503510,293.32700000000006,CCCCCC1CC2C(C)C(C)C(C)C(C)C2C1CCC,DCM-18564,/tmp/temp/ina_vdni7tn2
ZGWCVHQEYQORDV-UHFFFAOYSA-N,PubChem,CCOC(=O)N1CCN(C(=O)c2c[nH]c3ccc(S(=O)(=O)N(C)c4ccccc4C)cc3c2=O)CC1,CHEMBL1345033,512.5880000000004,CCCC(C)C1CCC(C(C)C2CCC3CCC(C(C)(C)C(C)C4CCCCC4C)CC3C2C)CC1,DCM-14865,/tmp/temp/ina_vdni7tn2
AQRFVBIWKPKGDR-AOYPEHQESA-N,PubChem,COc1cc2c(cc1OC)[C@@H](NC(=O)Cc1ccc(F)cc1)[C@H](OCc1ccccc1)C2,CHEMBL1716308,435.4950000000003,CCC1CC2CC(CCC3CCCCC3)C(CC(C)CC3CCC(C)CC3)C2CC1CC,DCM-17236,/tmp/temp/ina_vdni7tn2
DUTMPKSLKZAHSR-UHFFFAOYSA-N,PubChem,Cc1ccc(S(=O)(=O)NCc2nnnn2-c2ccc(F)cc2)cc1,CHEMBL3560947,347.3750000000001,CC1CCC(C2CCCC2CCC(C)(C)C2CCC(C)CC2)CC1,DCM-110151,/tmp/temp/ina_vdni7tn2
LXVHOOCNBGWGAM-UHFFFAOYSA-N,PubChem,Cn1c(SCC(=O)Nc2nccs2)nnc1-c1ccccn1,CHEMBL1727672,332.41400000000004,CC(CCC1CCC(C2CCCCC2)C1C)CC1CCCC1,DCM-14744,/tmp/temp/ina_vdni7tn2
NJGKQFSRTQDFBZ-UHFFFAOYSA-N,PubChem,O=C1CCC(C(=O)N2CCN(c3ccc(F)cc3)CC2)CN1CC1CCCCC1,CHEMBL1299395,401.5260000000004,CC1CCC(C2CCC(C(C)C3CCC(C)C(CC4CCCCC4)C3)CC2)CC1,DCM-79638,/tmp/temp/ina_vdni7tn2
KFPPXWZRCYJONU-UHFFFAOYSA-N,PubChem,CN(C)c1c(N)[nH]c2c(c1=O)c(=O)n(C)c(=O)n2C,CHEMBL1389821,265.273,CC(C)C1C(C)CC2C(C)C(C)C(C)C(C)C2C1C,DCM-58161,/tmp/temp/ina_vdni7tn2
QDNZFJGXYKCYEF-UHFFFAOYSA-N,PubChem,CCCc1cc(=O)nc(SCC(=O)NN(c2ccccc2)c2ccccc2)[nH]1,CHEMBL1717270,394.5,CCCC1CC(C)CC(CCC(C)CC(C2CCCCC2)C2CCCCC2)C1,DCM-67111,/tmp/temp/ina_vdni7tn2
PQRQJWSDNURNOR-BENRWUELSA-N,PubChem,O=C1C=CC=C/C1=C1/NSN=C1C(=O)N1CCCCC1,not found,289.36,CC(C1CCCCC1)C1CCCC1C1CCCCC1C,DCM-6617,/tmp/temp/ina_vdni7tn2
AINGGLGXGDRSRU-UHFFFAOYSA-N,PubChem,CCOC(=O)CC1C(=O)NCCN1S(=O)(=O)c1ccc(F)cc1,CHEMBL1383252,344.364,CCCC(C)CC1C(C)CCCC1C(C)(C)C1CCC(C)CC1,DCM-21469,/tmp/temp/ina_vdni7tn2
IAGAMKNGZRIHJO-MSOLQXFVSA-N,PubChem,Cc1c(CC(=O)N2C[C@H]3C[C@@H](C2)c2cccc(=O)n2C3)c(=O)oc2cc3occ(C(C)(C)C)c3cc12,CHEMBL1555278,486.5680000000003,CC(CC1C(C)CC2CC3CCC(C(C)(C)C)C3CC2C1C)C1CC2CC(C1)C1CCCC(C)C1C2,DCM-55290,/tmp/temp/ina_vdni7tn2
MOSYFLFEAKYVPF-UHFFFAOYSA-N,both,CCc1nc2ccc(C(=O)N3CCN(C)CC3)cn2c1N(C)CCCc1ccccc1,CHEMBL1994617,419.57300000000026,CCC1CC2CCC(C(C)C3CCC(C)CC3)CC2C1C(C)CCCC1CCCCC1,DCM-1604,/tmp/temp/ina_vdni7tn2
WPZLYEHALZDPDY-UHFFFAOYSA-N,PubChem,CC(=O)c1ccc(S(=O)(=O)NCCCC(=O)N(C)Cc2ccc3c(c2)OCO3)cc1,CHEMBL1515222,432.49800000000016,CC(C)C1CCC(C(C)(C)CCCCC(C)C(C)CC2CCC3CCCC3C2)CC1,DCM-47298,/tmp/temp/ina_vdni7tn2
VDTFIZDJAUZULF-UHFFFAOYSA-N,PubChem,CCNc1c(NC(=O)C2CCC(C)CC2)c(=O)oc2ccccc12,CHEMBL3212068,328.4120000000002,CCCC1C(CC(C)C2CCC(C)CC2)C(C)CC2CCCCC21,DCM-93658,/tmp/temp/ina_vdni7tn2
RCDPWPQKDBALBG-UHFFFAOYSA-N,PubChem,CN(CC(=O)O)S(=O)(=O)c1cccs1,CHEMBL1359429,235.286,CC(C)CC(C)C(C)(C)C1CCCC1,DCM-105102,/tmp/temp/ina_vdni7tn2
BHWXHPBHBPIVMH-UHFFFAOYSA-N,PubChem,CCOc1ccc(N(C)S(=O)(=O)c2ccc(C)c(C(=O)NCCc3ccc(OC)cc3)c2)cc1,CHEMBL1723953,482.60200000000026,CCCC1CCC(C(C)C(C)(C)C2CCC(C)C(C(C)CCCC3CCC(CC)CC3)C2)CC1,DCM-30005,/tmp/temp/ina_vdni7tn2
SMBZQZVXQWFIAT-UHFFFAOYSA-N,PubChem,CC(=O)Nc1cccc(C(=O)OCc2csc(CC(=O)Nc3ccccc3C)n2)c1,CHEMBL1530027,423.4940000000002,CC(C)CC1CCCC(C(C)CCC2CCC(CC(C)CC3CCCCC3C)C2)C1,DCM-56480,/tmp/temp/ina_vdni7tn2
YQPSVGUZLTULFP-UHFFFAOYSA-N,PubChem,Cc1nn(-c2ccccc2)c(C)c1NC(=O)COC(=O)c1ccccc1,CHEMBL1734636,349.3900000000001,CC(CCC(C)C1CCCCC1)CC1C(C)CC(C2CCCCC2)C1C,DCM-98706,/tmp/temp/ina_vdni7tn2
YBORZPIWPWYYLK-UHFFFAOYSA-N,PubChem,CC(CNC(=O)C(C)(C)C)NC(=O)C(C)(C)C,CHEMBL1382122,242.363,CC(CCC(C)C(C)(C)C)CC(C)C(C)(C)C,DCM-59925,/tmp/temp/ina_vdni7tn2
KNJQJWBUPKVULM-UHFFFAOYSA-N,PubChem,O=C(Cc1ccccc1)NCC(=O)OCC(=O)c1cccs1,CHEMBL1878851,317.366,CC(CCC(C)CC1CCCCC1)CCC(C)C1CCCC1,DCM-91722,/tmp/temp/ina_vdni7tn2
SVYCJEHKAGDQLZ-UHFFFAOYSA-N,PubChem,Cc1ccc(CNC(=O)c2cc(C)nn2-c2ccccc2)cc1,CHEMBL1310562,305.38100000000003,CC1CCC(CCC(C)C2CC(C)CC2C2CCCCC2)CC1,DCM-85023,/tmp/temp/ina_vdni7tn2
YQDZFKMFVHELPN-UHFFFAOYSA-N,PubChem,O=C(Nc1cc(Cl)ccc1-n1cncn1)c1ccco1,CHEMBL2131473,288.694,CC1CCC(C2CCCC2)C(CC(C)C2CCCC2)C1,DCM-86657,/tmp/temp/ina_vdni7tn2
DKXSNMIRYDFWBJ-UHFFFAOYSA-N,PubChem,O=C(c1ccc(OC2CCN(CCO)CC2)cc1)N1CCCC1,CHEMBL1886273,318.41700000000014,CCCC1CCC(CC2CCC(C(C)C3CCCC3)CC2)CC1,DCM-56136,/tmp/temp/ina_vdni7tn2
ISNFXSFVVSNGGQ-UHFFFAOYSA-N,PubChem,COc1ccc(COC(=O)CCNC2=NS(=O)(=O)c3ccccc32)cc1F,CHEMBL1864547,392.408,CCC1CCC(CCC(C)CCCC2CC(C)(C)C3CCCCC23)CC1C,DCM-109128,/tmp/temp/ina_vdni7tn2
QSXWQHADPACRES-UHFFFAOYSA-N,PubChem,O=C(CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)NCC1CCCO1,CHEMBL1708789,333.30000000000007,CC(CCC1CCCC1)CC1C(C)C2CCC(C(C)C)CC2C1C,DCM-76887,/tmp/temp/ina_vdni7tn2
CJAVXSYFNMBGRL-CBGDNZLLSA-N,PubChem,CCC(=O)N(C)C[C@H]1Oc2cc(-c3cccnc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@H]1C,CHEMBL2132553,461.5840000000003,CCC(C)C(C)CC1CC2CC(C3CCCCC3)CCC2C(C)(C)C(C(C)CC)CC1C,DCM-88265,/tmp/temp/ina_vdni7tn2
SXOPIFNFWLHRHT-UHFFFAOYSA-N,PubChem,OC(c1ccc(Cl)c(F)c1)c1ncc(-c2ccccc2Cl)[nH]1,CHEMBL1888793,337.181,CC1CCC(C(C)C2CCC(C3CCCCC3C)C2)CC1C,DCM-96281,/tmp/temp/ina_vdni7tn2
XDGXQLVECKQDRI-UHFFFAOYSA-N,PubChem,Cc1ccc(C(=O)OC(C)C(=O)N(C)C2CCCCC2)cc1S(=O)(=O)N1CCCCC1,CHEMBL1700133,450.60100000000034,CC(CC(C)C(C)C(C)C1CCCCC1)C1CCC(C)C(C(C)(C)C2CCCCC2)C1,DCM-70830,/tmp/temp/ina_vdni7tn2
YVIDODUFFDJJMH-UHFFFAOYSA-N,PubChem,CS(=O)(=O)c1ccc(NC(=O)c2cc3c(cc2Cl)N2CCCCCC2=NS3(=O)=O)cc1,CHEMBL1887217,481.9830000000002,CC(CC1CCC(C(C)(C)C)CC1)C1CC2C(CC1C)C1CCCCCC1CC2(C)C,DCM-111223,/tmp/temp/ina_vdni7tn2
VJEMOEOPXNLUJB-UHFFFAOYSA-N,PubChem,Cc1cc2c(c(=O)n1CCN(C)C)C(c1ccc(Cl)cc1)C(C#N)=C(N)O2,CHEMBL1361706,384.8670000000001,CCC1C(C)CC2CC(C)C(CCC(C)C)C(C)C2C1C1CCC(C)CC1,DCM-51922,/tmp/temp/ina_vdni7tn2
CMVGUYUSLJQXSB-UHFFFAOYSA-N,PubChem,COc1ccc(-c2nnn(CC(=O)N(CCO)C(C(=O)NC3CCCC3)c3ccc(F)cc3)n2)cc1,CHEMBL1303178,496.5430000000004,CCCC(C(C)CC1CCC(C2CCC(CC)CC2)C1)C(C(C)CC1CCCC1)C1CCC(C)CC1,DCM-65571,/tmp/temp/ina_vdni7tn2
JBZDUTQNCUCTJG-UHFFFAOYSA-N,PubChem,COc1ccc(C2CCCN2C(=O)c2cccs2)cc1,CHEMBL1340121,287.384,CCC1CCC(C2CCCC2C(C)C2CCCC2)CC1,DCM-107535,/tmp/temp/ina_vdni7tn2
IKDTWXQZNVXEKD-UHFFFAOYSA-N,PubChem,Cc1cc(CN(C)C(=O)C2CCC(=O)N(CCc3cccc(F)c3)C2)on1,CHEMBL1478209,373.4280000000001,CC1CCCC(CCC2CC(C(C)C(C)CC3CCC(C)C3)CCC2C)C1,DCM-56116,/tmp/temp/ina_vdni7tn2
